// AAEMU
// Database file
// 
// Values: monsterId, className, name, level, exp, classExp, hp, defense
//---------------------------------------------------------------------------

[
// Doodads
//---------------------------------------------------------------------------
{ doodadId: 272, className: "Напр.: Таймер", name: "Напр.: Таймер" },
{ doodadId: 6389, className: "Шкатулка с принадлежностями для шитья ученика", name: "Шкатулка с принадлежностями для шитья ученика" },
{ doodadId: 6390, className: "Декоративный рыцарский шлем", name: "Декоративный рыцарский шлем" },
{ doodadId: 6391, className: "Ковер из шкуры тигра", name: "Ковер из шкуры тигра" },
{ doodadId: 6392, className: "Песочные часы Горна", name: "Песочные часы Горна" },
{ doodadId: 6393, className: "Бомба-гриб", name: "Бомба-гриб" },
{ doodadId: 6394, className: "Схема: Костюм белого рыцаря", name: "Схема: Костюм белого рыцаря" },
{ doodadId: 6395, className: "Символ рыцаря", name: "Символ рыцаря" },
{ doodadId: 6396, className: "Декоративный медный слиток", name: "Декоративный медный слиток" },
{ doodadId: 6397, className: "Стопка медных слитков", name: "Стопка медных слитков" },
{ doodadId: 6398, className: "Штабель медных слитков", name: "Штабель медных слитков" },
{ doodadId: 6399, className: "Декоративный серебряный слиток", name: "Декоративный серебряный слиток" },
{ doodadId: 6400, className: "Стопка серебряных слитков", name: "Стопка серебряных слитков" },
{ doodadId: 6401, className: "Штабель серебряных слитков", name: "Штабель серебряных слитков" },
{ doodadId: 6402, className: "Декоративный золотой слиток", name: "Декоративный золотой слиток" },
{ doodadId: 6403, className: "Стопка золотых слитков", name: "Стопка золотых слитков" },
{ doodadId: 6404, className: "Штабель золотых слитков", name: "Штабель золотых слитков" },
{ doodadId: 6405, className: "Доменная печь Верга", name: "Доменная печь Верга" },
{ doodadId: 6406, className: "Оставленные остатки наслаждения", name: "Оставленные остатки наслаждения" },
{ doodadId: 6407, className: "Стол для расщепления руды", name: "Стол для расщепления руды" },
{ doodadId: 6408, className: "Рабочий стол Фолнерса", name: "Рабочий стол Фолнерса" },
{ doodadId: 6409, className: "Мешок с маленькими щупальцами Кракена", name: "Мешок с маленькими щупальцами Кракена" },
{ doodadId: 6410, className: "Щупальца Кракена", name: "Щупальца Кракена" },
{ doodadId: 6411, className: "Маракийский тотем", name: "Маракийский тотем" },
{ doodadId: 6412, className: "Мина арены", name: "Мина арены" },
{ doodadId: 6413, className: "Круглый кувшин", name: "Круглый кувшин" },
{ doodadId: 6414, className: "Загадочная жертва", name: "Загадочная жертва" },
{ doodadId: 6415, className: "Груз сияющих блоков", name: "Груз сияющих блоков" },
{ doodadId: 6416, className: "Выход", name: "Выход" },
{ doodadId: 6417, className: "Тест doodad открытой книги", name: "Тест doodad открытой книги" },
{ doodadId: 6418, className: "Ревущие_ворота_3 загадок", name: "Ревущие_ворота_3 загадок" },
{ doodadId: 6419, className: "Вход в комнату принца", name: "Вход в комнату принца" },
{ doodadId: 6420, className: "Первые врата солнца", name: "Первые врата солнца" },
{ doodadId: 6421, className: "Вторые врата солнца", name: "Вторые врата солнца" },
{ doodadId: 6422, className: "Третьи врата солнца", name: "Третьи врата солнца" },
{ doodadId: 6423, className: "Четвертые врата солнца", name: "Четвертые врата солнца" },
{ doodadId: 6424, className: "Пятые врата солнца", name: "Пятые врата солнца" },
{ doodadId: 6425, className: "Врата защиты", name: "Врата защиты" },
{ doodadId: 6426, className: "Северные врата защиты", name: "Северные врата защиты" },
{ doodadId: 6427, className: "Дух Феде", name: "Дух Феде" },
{ doodadId: 6428, className: "Южные врата защиты", name: "Южные врата защиты" },
{ doodadId: 6429, className: "Врата вулкана", name: "Врата вулкана" },
{ doodadId: 6430, className: "Восточные врата защиты", name: "Восточные врата защиты" },
{ doodadId: 6431, className: "Западные врата защиты", name: "Западные врата защиты" },
{ doodadId: 6432, className: "Врата защиты принца", name: "Врата защиты принца" },
{ doodadId: 6433, className: "Врата урагана", name: "Врата урагана" },
{ doodadId: 6434, className: "Двери земли", name: "Двери земли" },
{ doodadId: 6435, className: "Врата земли", name: "Врата земли" },
{ doodadId: 6436, className: "Серебряные двери", name: "Серебряные двери" },
{ doodadId: 6437, className: "Серебряные врата", name: "Серебряные врата" },
{ doodadId: 6438, className: "Старый кувшин", name: "Старый кувшин" },
{ doodadId: 6439, className: "Кристалл с духом Орфе", name: "Кристалл с духом Орфе" },
{ doodadId: 6440, className: "Врата возврата", name: "Врата возврата" },
{ doodadId: 6441, className: "Дух Феде", name: "Дух Феде" },
{ doodadId: 6442, className: "Эффект появления монстров 8 комнаты", name: "Эффект появления монстров 8 комнаты" },
{ doodadId: 6443, className: "Домница", name: "Домница" },
{ doodadId: 6444, className: "Поврежденная часть машины", name: "Поврежденная часть машины" },
{ doodadId: 6445, className: "Передняя крышка", name: "Передняя крышка" },
{ doodadId: 6446, className: "Склеп рыданий", name: "Склеп рыданий" },
{ doodadId: 6447, className: "Косяк пресноводной рыбы", name: "Косяк пресноводной рыбы" },
{ doodadId: 6448, className: "Косяк морской рыбы", name: "Косяк морской рыбы" },
{ doodadId: 6449, className: "Врата измерений Начашгара_Для игрока", name: "Врата измерений Начашгара_Для игрока" },
{ doodadId: 6450, className: "Врата измерений Начашгара_Для монстров", name: "Врата измерений Начашгара_Для монстров" },
{ doodadId: 6451, className: "Врата измерений Начашгара_Огненная ловушка", name: "Врата измерений Начашгара_Огненная ловушка" },
{ doodadId: 6452, className: "Энергия ледяной бури", name: "Энергия ледяной бури" },
{ doodadId: 6453, className: "Заколоченное досками место", name: "Заколоченное досками место" },
{ doodadId: 6454, className: "Харнийская швейная машина", name: "Харнийская швейная машина" },
{ doodadId: 6455, className: "Отшлифованный точильный камень", name: "Отшлифованный точильный камень" },
{ doodadId: 6456, className: "Портал объятий тьмы", name: "Портал объятий тьмы" },
{ doodadId: 6457, className: "Врата измерений объятий тьмы", name: "Врата измерений объятий тьмы" },
{ doodadId: 6458, className: "test_Стартовая коробка Начашгара", name: "test_Стартовая коробка Начашгара" },
{ doodadId: 6459, className: "Начашгар_Счетчик молний 01", name: "Начашгар_Счетчик молний 01" },
{ doodadId: 6460, className: "Горящее пианино", name: "Горящее пианино" },
{ doodadId: 6461, className: "Камень жизни", name: "Камень жизни" },
{ doodadId: 6462, className: "Врата измерений Пасти хаоса", name: "Врата измерений Пасти хаоса" },
{ doodadId: 6464, className: "Паутина Начашгара Декаль", name: "Паутина Начашгара Декаль" },
{ doodadId: 6465, className: "Паутина Начашгара, короткий Декаль", name: "Паутина Начашгара, короткий Декаль" },
{ doodadId: 6466, className: "Задержка_Врата измерений 1 комнаты Начашгара", name: "Задержка_Врата измерений 1 комнаты Начашгара" },
{ doodadId: 6467, className: "Удивительная картина", name: "Удивительная картина" },
{ doodadId: 6468, className: "Угощение с пожеланием долголетия и процветания", name: "Угощение с пожеланием долголетия и процветания" },
{ doodadId: 6469, className: "Осадный барабан", name: "Осадный барабан" },
{ doodadId: 6470, className: "Маяк", name: "Маяк" },
{ doodadId: 6471, className: "Сундук заключенного Лермана", name: "Сундук заключенного Лермана" },
{ doodadId: 6472, className: "Морские фонарики – Растение, позволяющее дышать под водой", name: "Морские фонарики – Растение, позволяющее дышать под водой" },
{ doodadId: 6473, className: "Биджаганита", name: "Биджаганита" },
{ doodadId: 6474, className: "Косяк электрических угрей", name: "Косяк электрических угрей" },
{ doodadId: 6475, className: "test_cro_lighthouse_add.cgf", name: "test_cro_lighthouse_add.cgf" },
{ doodadId: 6476, className: "Сила древнего хранителя", name: "Сила древнего хранителя" },
{ doodadId: 6477, className: "Опущенный мешок с тунцом", name: "Опущенный мешок с тунцом" },
{ doodadId: 6478, className: "Опущенный мешок с тунцом", name: "Опущенный мешок с тунцом" },
{ doodadId: 6479, className: "Опущенный мешок с тунцом", name: "Опущенный мешок с тунцом" },
{ doodadId: 6480, className: "Опущенный мешок с карпом", name: "Опущенный мешок с карпом" },
{ doodadId: 6481, className: "Опущенный мешок с карпом", name: "Опущенный мешок с карпом" },
{ doodadId: 6482, className: "Опущенный мешок с карпом", name: "Опущенный мешок с карпом" },
{ doodadId: 6483, className: "Взрыв ядовитой жидкости создания крика", name: "Взрыв ядовитой жидкости создания крика" },
{ doodadId: 6484, className: "Сундук Хеллуса", name: "Сундук Хеллуса" },
{ doodadId: 6485, className: "Врата измерений Хеллуса", name: "Врата измерений Хеллуса" },
{ doodadId: 6486, className: "Объявление", name: "Объявление" },
{ doodadId: 6487, className: "Причудливый старомодный самолет службы наблюдения", name: "Причудливый старомодный самолет службы наблюдения" },
{ doodadId: 6488, className: "Древняя книга Западной Ишубары", name: "Древняя книга Западной Ишубары" },
{ doodadId: 6489, className: "Кровать", name: "Кровать" },
{ doodadId: 6490, className: "Объявление", name: "Объявление" },
{ doodadId: 6491, className: "Картина неизвестного автора", name: "Картина неизвестного автора" },
{ doodadId: 6492, className: "Сейф в особняке", name: "Сейф в особняке" },
{ doodadId: 6493, className: "Почти все животные Восточной Ишубары", name: "Почти все животные Восточной Ишубары" },
{ doodadId: 6494, className: "Мебель в особняке Каор-Норда", name: "Мебель в особняке Каор-Норда" },
{ doodadId: 6495, className: "Косяк морской рыбы", name: "Косяк морской рыбы" },
{ doodadId: 6496, className: "Сигнальный огонь", name: "Сигнальный огонь" },
{ doodadId: 6497, className: "История войны древней Висконии", name: "История войны древней Висконии" },
{ doodadId: 6498, className: "Начашгар_Начало боя_Триггер", name: "Начашгар_Начало боя_Триггер" },
{ doodadId: 6499, className: "Задержка_Врата измерений Начашгара 4 комнаты", name: "Задержка_Врата измерений Начашгара 4 комнаты" },
{ doodadId: 6500, className: "Полка с зельями", name: "Полка с зельями" },
{ doodadId: 6501, className: "Инструмент для обработки драгоценных камней", name: "Инструмент для обработки драгоценных камней" },
{ doodadId: 6502, className: "Задержка_Врата измерений Начашгара 2 комнаты", name: "Задержка_Врата измерений Начашгара 2 комнаты" },
{ doodadId: 6503, className: "Усовершенствованная кухонная плита", name: "Усовершенствованная кухонная плита" },
{ doodadId: 6504, className: "Прочная кожаная сумка с инструментами", name: "Прочная кожаная сумка с инструментами" },
{ doodadId: 6505, className: "Украшение танцующей музыкальной шкатулки", name: "Украшение танцующей музыкальной шкатулки" },
{ doodadId: 6506, className: "Сундук с фейерверком в честь 100 дней", name: "Сундук с фейерверком в честь 100 дней" },
{ doodadId: 6507, className: "Лотки с рыбой", name: "Лотки с рыбой" },
{ doodadId: 6508, className: "Сундук с подарками в честь 100 дней", name: "Сундук с подарками в честь 100 дней" },
{ doodadId: 6509, className: "Задержка_Врата измерений Начашгара 3 комнаты", name: "Задержка_Врата измерений Начашгара 3 комнаты" },
{ doodadId: 6510, className: "Тряпичная кукла зеленого лося", name: "Тряпичная кукла зеленого лося" },
{ doodadId: 6511, className: "Тряпичная кукла фиолетового лося", name: "Тряпичная кукла фиолетового лося" },
{ doodadId: 6512, className: "Тряпичная кукла розового лося", name: "Тряпичная кукла розового лося" },
{ doodadId: 6513, className: "Зеленый лось с галстуком-бабочкой", name: "Зеленый лось с галстуком-бабочкой" },
{ doodadId: 6514, className: "Зеленый лось с красной шапкой", name: "Зеленый лось с красной шапкой" },
{ doodadId: 6515, className: "Тряпичная кукла златогривого снежного льва", name: "Тряпичная кукла златогривого снежного льва" },
{ doodadId: 6516, className: "Тряпичная кукла белогривого снежного льва", name: "Тряпичная кукла белогривого снежного льва" },
{ doodadId: 6517, className: "Тряпичная кукла черногривого снежного льва", name: "Тряпичная кукла черногривого снежного льва" },
{ doodadId: 6518, className: "Златогривый снежный лев в жилетке", name: "Златогривый снежный лев в жилетке" },
{ doodadId: 6519, className: "Нахальный златогривый снежный лев", name: "Нахальный златогривый снежный лев" },
{ doodadId: 6520, className: "Тряпичная кукла яты", name: "Тряпичная кукла яты" },
{ doodadId: 6521, className: "Тряпичная кукла полосатого яты", name: "Тряпичная кукла полосатого яты" },
{ doodadId: 6522, className: "Тряпичная кукла черного яты", name: "Тряпичная кукла черного яты" },
{ doodadId: 6523, className: "Ята в повседневном платье", name: "Ята в повседневном платье" },
{ doodadId: 6524, className: "Ята, похожий на кролика", name: "Ята, похожий на кролика" },
{ doodadId: 6525, className: "Тряпичная кукла нараяны", name: "Тряпичная кукла нараяны" },
{ doodadId: 6526, className: "Тряпичная кукла шамана дудлинов", name: "Тряпичная кукла шамана дудлинов" },
{ doodadId: 6527, className: "Пила с двойным лезвием искусника", name: "Пила с двойным лезвием искусника" },
{ doodadId: 6528, className: "Средняя тряпичная кукла зеленого лося", name: "Средняя тряпичная кукла зеленого лося" },
{ doodadId: 6529, className: "Средняя тряпичная кукла фиолетового лося", name: "Средняя тряпичная кукла фиолетового лося" },
{ doodadId: 6530, className: "Средняя тряпичная кукла розового лося", name: "Средняя тряпичная кукла розового лося" },
{ doodadId: 6531, className: "Средний зеленый лось с галстуком-бабочкой", name: "Средний зеленый лось с галстуком-бабочкой" },
{ doodadId: 6532, className: "Средний зеленый лось с красной шапкой", name: "Средний зеленый лось с красной шапкой" },
{ doodadId: 6533, className: "Средняя тряпичная кукла златогривого снежного льва", name: "Средняя тряпичная кукла златогривого снежного льва" },
{ doodadId: 6534, className: "Средняя тряпичная кукла белогривого снежного льва", name: "Средняя тряпичная кукла белогривого снежного льва" },
{ doodadId: 6535, className: "Средняя тряпичная кукла черногривого снежного льва", name: "Средняя тряпичная кукла черногривого снежного льва" },
{ doodadId: 6536, className: "Средний златогривый снежный лев в жилетке", name: "Средний златогривый снежный лев в жилетке" },
{ doodadId: 6537, className: "Средний нахальный златогривый снежный лев", name: "Средний нахальный златогривый снежный лев" },
{ doodadId: 6538, className: "Средняя тряпичная кукла яты", name: "Средняя тряпичная кукла яты" },
{ doodadId: 6539, className: "Средняя тряпичная кукла полосатого яты", name: "Средняя тряпичная кукла полосатого яты" },
{ doodadId: 6540, className: "Средняя тряпичная кукла черного яты", name: "Средняя тряпичная кукла черного яты" },
{ doodadId: 6541, className: "Средний ятта в повседневном платье", name: "Средний ятта в повседневном платье" },
{ doodadId: 6542, className: "Средний ятта, похожий на кролика", name: "Средний ятта, похожий на кролика" },
{ doodadId: 6543, className: "Средняя тряпичная кукла нараяны", name: "Средняя тряпичная кукла нараяны" },
{ doodadId: 6544, className: "Средняя тряпичная кукла шамана дудлинов", name: "Средняя тряпичная кукла шамана дудлинов" },
{ doodadId: 6545, className: "Опущенный мешок с парусником", name: "Опущенный мешок с парусником" },
{ doodadId: 6546, className: "Опущенный мешок с парусником", name: "Опущенный мешок с парусником" },
{ doodadId: 6547, className: "Опущенный мешок с парусником", name: "Опущенный мешок с парусником" },
{ doodadId: 6548, className: "Опущенный мешок с марлином", name: "Опущенный мешок с марлином" },
{ doodadId: 6549, className: "Опущенный мешок с марлином", name: "Опущенный мешок с марлином" },
{ doodadId: 6550, className: "Опущенный мешок с марлином", name: "Опущенный мешок с марлином" },
{ doodadId: 6551, className: "Опущенный мешок с осетром", name: "Опущенный мешок с осетром" },
{ doodadId: 6552, className: "Опущенный мешок с осетром", name: "Опущенный мешок с осетром" },
{ doodadId: 6553, className: "Опущенный мешок с осетром", name: "Опущенный мешок с осетром" },
{ doodadId: 6554, className: "Опущенный мешок с арованой", name: "Опущенный мешок с арованой" },
{ doodadId: 6555, className: "Опущенный мешок с арованой", name: "Опущенный мешок с арованой" },
{ doodadId: 6556, className: "Опущенный мешок с арованой", name: "Опущенный мешок с арованой" },
{ doodadId: 6557, className: "Опущенный мешок с электрическим угрем", name: "Опущенный мешок с электрическим угрем" },
{ doodadId: 6558, className: "Опущенный мешок с электрическим угрем", name: "Опущенный мешок с электрическим угрем" },
{ doodadId: 6559, className: "Опущенный мешок с электрическим угрем", name: "Опущенный мешок с электрическим угрем" },
{ doodadId: 6560, className: "Кран для рыбы", name: "Кран для рыбы" },
{ doodadId: 6561, className: "Лестница рыболовного судна", name: "Лестница рыболовного судна" },
{ doodadId: 6562, className: "Лестница рыболовного судна", name: "Лестница рыболовного судна" },
{ doodadId: 6563, className: "Эхолот рыболовного судна", name: "Эхолот рыболовного судна" },
{ doodadId: 6564, className: "Символ осьминога", name: "Символ осьминога" },
{ doodadId: 6565, className: "Задержка_Врата измерений Начашгара 5 комнаты", name: "Задержка_Врата измерений Начашгара 5 комнаты" },
{ doodadId: 6566, className: "Задержка_Врата измерений Начашгара 6 комнаты", name: "Задержка_Врата измерений Начашгара 6 комнаты" },
{ doodadId: 6567, className: "test_nachashgar_doodad_FG", name: "test_nachashgar_doodad_FG" },
{ doodadId: 6568, className: "(Не используется) Начашгар_Триггер_6", name: "(Не используется) Начашгар_Триггер_6" },
{ doodadId: 6569, className: "Задержка_Врата измерений Начашгара 7 комнаты", name: "Задержка_Врата измерений Начашгара 7 комнаты" },
{ doodadId: 6570, className: "Задержка_Врата измерений Начашгара 8 комнаты", name: "Задержка_Врата измерений Начашгара 8 комнаты" },
{ doodadId: 6571, className: "Место для освобождения осьминога", name: "Место для освобождения осьминога" },
{ doodadId: 6572, className: "Нуианская настенная полка", name: "Нуианская настенная полка" },
{ doodadId: 6573, className: "Нуианская зеленая книга", name: "Нуианская зеленая книга" },
{ doodadId: 6574, className: "Нуианская бордовая книга", name: "Нуианская бордовая книга" },
{ doodadId: 6575, className: "Нуианская светло-зеленая книга", name: "Нуианская светло-зеленая книга" },
{ doodadId: 6576, className: "Нуианская черная книга", name: "Нуианская черная книга" },
{ doodadId: 6577, className: "Нуианская темно-синяя книга", name: "Нуианская темно-синяя книга" },
{ doodadId: 6578, className: "Харнийская настенная полка", name: "Харнийская настенная полка" },
{ doodadId: 6579, className: "Харнийская зеленая книга", name: "Харнийская зеленая книга" },
{ doodadId: 6580, className: "Харнийская розовая книга", name: "Харнийская розовая книга" },
{ doodadId: 6581, className: "Харнийская фиолетовая книга", name: "Харнийская фиолетовая книга" },
{ doodadId: 6582, className: "Харнийская черная книга", name: "Харнийская черная книга" },
{ doodadId: 6583, className: "Харнийская желтая книга", name: "Харнийская желтая книга" },
{ doodadId: 6584, className: "Тряпичная кукла зеленого лося для теста", name: "Тряпичная кукла зеленого лося для теста" },
{ doodadId: 6585, className: "Лестница", name: "Лестница" },
{ doodadId: 6586, className: "Запуск быстрого течения кровавого заклинателя", name: "Запуск быстрого течения кровавого заклинателя" },
{ doodadId: 6587, className: "Корабельная лампа", name: "Корабельная лампа" },
{ doodadId: 6588, className: "Символ марлина", name: "Символ марлина" },
{ doodadId: 6589, className: "Символ акулы", name: "Символ акулы" },
{ doodadId: 6590, className: "Инстанс_Иммунитет СС_Эффект по области", name: "Инстанс_Иммунитет СС_Эффект по области" },
{ doodadId: 6591, className: "Костер путника", name: "Костер путника" },
{ doodadId: 6597, className: "Ящик с картинками", name: "Ящик с картинками" },
{ doodadId: 6598, className: "fx_nachashgar_spawn", name: "fx_nachashgar_spawn" },
{ doodadId: 6599, className: "Черный яд", name: "Черный яд" },
{ doodadId: 6600, className: "Капкан боли", name: "Капкан боли" },
{ doodadId: 6601, className: "Столб с картинками", name: "Столб с картинками" },
{ doodadId: 6602, className: "Небольшая наковальня", name: "Небольшая наковальня" },
{ doodadId: 6603, className: "Передний парус старого торгового судна", name: "Передний парус старого торгового судна" },
{ doodadId: 6604, className: "Второй парус старого торгового судна", name: "Второй парус старого торгового судна" },
{ doodadId: 6605, className: "Разлом Изначального континента", name: "Разлом Изначального континента" },
{ doodadId: 6606, className: "Начашгар_Неизвестный ящик_3 комната", name: "Начашгар_Неизвестный ящик_3 комната" },
{ doodadId: 6607, className: "Каменное изваяние чешуеголового Шакры, читающего проклятие", name: "Каменное изваяние чешуеголового Шакры, читающего проклятие" },
{ doodadId: 6608, className: "Защитный магический круг острова Вечности", name: "Защитный магический круг острова Вечности" },
{ doodadId: 6609, className: "Крепкая каменная стена А", name: "Крепкая каменная стена А" },
{ doodadId: 6610, className: "Смертельный выбор Лермана", name: "Смертельный выбор Лермана" },
{ doodadId: 6611, className: "Начашгар_Призыватель монстров_3 комната", name: "Начашгар_Призыватель монстров_3 комната" },
{ doodadId: 6612, className: "«Приключения Эрика»", name: "«Приключения Эрика»" },
{ doodadId: 6613, className: "«Приключения Гарудала»", name: "«Приключения Гарудала»" },
{ doodadId: 6614, className: "«Гибель Вечного острова»", name: "«Гибель Вечного острова»" },
{ doodadId: 6615, className: "Трещина ремонтируемого корабля", name: "Трещина ремонтируемого корабля" },
{ doodadId: 6616, className: "Тотем восстановления маны 2 ур. (Старая версия)", name: "Тотем восстановления маны 2 ур. (Старая версия)" },
{ doodadId: 6617, className: "Выставочная тряпичная кукла", name: "Выставочная тряпичная кукла" },
{ doodadId: 6618, className: "Выставочная тряпичная кукла", name: "Выставочная тряпичная кукла" },
{ doodadId: 6619, className: "Выставочная тряпичная кукла", name: "Выставочная тряпичная кукла" },
{ doodadId: 6620, className: "Выставочная тряпичная кукла", name: "Выставочная тряпичная кукла" },
{ doodadId: 6621, className: "Большое декоративное чучело парусника", name: "Большое декоративное чучело парусника" },
{ doodadId: 6622, className: "Поврежденная часть корабля", name: "Поврежденная часть корабля" },
{ doodadId: 6623, className: "Поврежденная часть корабля", name: "Поврежденная часть корабля" },
{ doodadId: 6624, className: "Поврежденная часть корабля", name: "Поврежденная часть корабля" },
{ doodadId: 6625, className: "Странное устройство", name: "Странное устройство" },
{ doodadId: 6626, className: "Мирный район Рыдающей бездны", name: "Мирный район Рыдающей бездны" },
{ doodadId: 6627, className: "test_Портал Начашгара_Использовать предмет", name: "test_Портал Начашгара_Использовать предмет" },
{ doodadId: 6629, className: "Картина", name: "Картина" },
{ doodadId: 6631, className: "Список контрольных точек нуиан на острове Свободы", name: "Список контрольных точек нуиан на острове Свободы" },
{ doodadId: 6632, className: "Список контрольных точек харнийцев на острове Свободы", name: "Список контрольных точек харнийцев на острове Свободы" },
{ doodadId: 6633, className: "Список контрольных точек пиратов на острове Свободы", name: "Список контрольных точек пиратов на острове Свободы" },
{ doodadId: 6634, className: "Юбилейная монета «Луций»", name: "Юбилейная монета «Луций»" },
{ doodadId: 6635, className: "Юбилейная монета «Аранзеб»", name: "Юбилейная монета «Аранзеб»" },
{ doodadId: 6636, className: "Юбилейная монета «Аранзебия»", name: "Юбилейная монета «Аранзебия»" },
{ doodadId: 6637, className: "Юбилейная монета «Орхидна»", name: "Юбилейная монета «Орхидна»" },
{ doodadId: 6638, className: "Коллекция «Ель и Сокол»", name: "Коллекция «Ель и Сокол»" },
{ doodadId: 6639, className: "Коллекция «Боги и герои»", name: "Коллекция «Боги и герои»" },
{ doodadId: 6640, className: "Взрыв небольшого существа", name: "Взрыв небольшого существа" },
{ doodadId: 6641, className: "Начашгар_4 комната_Выключатель 1", name: "Начашгар_4 комната_Выключатель 1" },
{ doodadId: 6642, className: "Начашгар_4 комната_Выключатель 2", name: "Начашгар_4 комната_Выключатель 2" },
{ doodadId: 6643, className: "Начашгар_4 комната_Выключатель 3", name: "Начашгар_4 комната_Выключатель 3" },
{ doodadId: 6644, className: "Начашгар_4 комната_Выключатель 4", name: "Начашгар_4 комната_Выключатель 4" },
{ doodadId: 6645, className: "Начашгар_4 комната_Выключатель 5", name: "Начашгар_4 комната_Выключатель 5" },
{ doodadId: 6646, className: "Начашгар_4 комната_Выключатель 6", name: "Начашгар_4 комната_Выключатель 6" },
{ doodadId: 6647, className: "Начашгар_4 комната_Выключатель_Центральный", name: "Начашгар_4 комната_Выключатель_Центральный" },
{ doodadId: 6648, className: "fx_nachash_Разрушительное землетрясение", name: "fx_nachash_Разрушительное землетрясение" },
{ doodadId: 6649, className: "Светящаяся куча камней Ани", name: "Светящаяся куча камней Ани" },
{ doodadId: 6650, className: "Каменные следы", name: "Каменные следы" },
{ doodadId: 6651, className: "Крепкая каменная стена В", name: "Крепкая каменная стена В" },
{ doodadId: 6652, className: "Падение камня у входа в бездну А", name: "Падение камня у входа в бездну А" },
{ doodadId: 6653, className: "Падение камня у входа в бездну В", name: "Падение камня у входа в бездну В" },
{ doodadId: 6655, className: "Бочка воды", name: "Бочка воды" },
{ doodadId: 6657, className: "Большое декоративное чучело марлина", name: "Большое декоративное чучело марлина" },
{ doodadId: 6658, className: "Большое декоративное чучело тунца", name: "Большое декоративное чучело тунца" },
{ doodadId: 6659, className: "Большое декоративное чучело осетра", name: "Большое декоративное чучело осетра" },
{ doodadId: 6660, className: "Освобождение от слуги Кармиллы", name: "Освобождение от слуги Кармиллы" },
{ doodadId: 6662, className: "Чертеж: Рыболовное судно тихого искателя", name: "Чертеж: Рыболовное судно тихого искателя" },
{ doodadId: 6664, className: "(Не используется) Инстанс Ульгу_Блок атаки_2 босс", name: "(Не используется) Инстанс Ульгу_Блок атаки_2 босс" },
{ doodadId: 6665, className: "Для теста задания", name: "Для теста задания" },
{ doodadId: 6668, className: "Тест изготовления мебели для рыбы", name: "Тест изготовления мебели для рыбы" },
{ doodadId: 6669, className: "Тропическое ранчо_test", name: "Тропическое ранчо_test" },
{ doodadId: 6670, className: "Среднее декоративное чучело парусника", name: "Среднее декоративное чучело парусника" },
{ doodadId: 6671, className: "Малое декоративное чучело парусника", name: "Малое декоративное чучело парусника" },
{ doodadId: 6672, className: "Среднее декоративное чучело марлина", name: "Среднее декоративное чучело марлина" },
{ doodadId: 6673, className: "Малое декоративное чучело марлина", name: "Малое декоративное чучело марлина" },
{ doodadId: 6674, className: "Среднее декоративное чучело тунца", name: "Среднее декоративное чучело тунца" },
{ doodadId: 6675, className: "Малое декоративное чучело тунца", name: "Малое декоративное чучело тунца" },
{ doodadId: 6676, className: "Среднее декоративное чучело осетра", name: "Среднее декоративное чучело осетра" },
{ doodadId: 6677, className: "Малое декоративное чучело осетра", name: "Малое декоративное чучело осетра" },
{ doodadId: 6679, className: "Используемый камень", name: "Используемый камень" },
{ doodadId: 6680, className: "Большой оттиск арованы", name: "Большой оттиск арованы" },
{ doodadId: 6681, className: "Средний оттиск арованы", name: "Средний оттиск арованы" },
{ doodadId: 6682, className: "Малый оттиск арованы", name: "Малый оттиск арованы" },
{ doodadId: 6683, className: "Большой оттиск карпа", name: "Большой оттиск карпа" },
{ doodadId: 6684, className: "Средний оттиск карпа", name: "Средний оттиск карпа" },
{ doodadId: 6685, className: "Малый оттиск карпа", name: "Малый оттиск карпа" },
{ doodadId: 6686, className: "Большой оттиск электрического угря", name: "Большой оттиск электрического угря" },
{ doodadId: 6687, className: "Средний оттиск электрического угря", name: "Средний оттиск электрического угря" },
{ doodadId: 6688, className: "Малый оттиск электрического угря", name: "Малый оттиск электрического угря" },
{ doodadId: 6689, className: "Тест_Малый оттиск электрического угря", name: "Тест_Малый оттиск электрического угря" },
{ doodadId: 6691, className: "Камень для теста эффекта", name: "Камень для теста эффекта" },
{ doodadId: 6692, className: "Ящик для теста", name: "Ящик для теста" },
{ doodadId: 6693, className: "Уменьшение урона обладателя характеристик арены", name: "Уменьшение урона обладателя характеристик арены" },
{ doodadId: 6694, className: "Каменные следы В", name: "Каменные следы В" },
{ doodadId: 6695, className: "Капкан боли", name: "Капкан боли" },
{ doodadId: 6696, className: "Сундук с реликвиями миража", name: "Сундук с реликвиями миража" },
{ doodadId: 6697, className: "Лунный сундук Мирианика", name: "Лунный сундук Мирианика" },
{ doodadId: 6698, className: "Тест_ucc_Взаимодействие", name: "Тест_ucc_Взаимодействие" },
{ doodadId: 6699, className: "Торговец Миражей", name: "Торговец Миражей" },
{ doodadId: 6700, className: "Блестящий кубок мирового художника", name: "Блестящий кубок мирового художника" },
{ doodadId: 6701, className: "Кубок мирового художника", name: "Кубок мирового художника" },
{ doodadId: 6702, className: "Трофей за 3 место художнику", name: "Трофей за 3 место художнику" },
{ doodadId: 6703, className: "Блестящий кубок живописца столетия", name: "Блестящий кубок живописца столетия" },
{ doodadId: 6704, className: "Кубок живописца столетия", name: "Кубок живописца столетия" },
{ doodadId: 6705, className: "Трофей за 3 место живописцу", name: "Трофей за 3 место живописцу" },
